200.0,5.620000e-21
205.0,7.230000e-21
210.0,8.700000e-21
215.0,9.830000e-21
220.0,1.040000e-20
225.0,1.060000e-20
230.0,1.010000e-20
235.0,9.250000e-21
240.0,8.080000e-21
245.0,6.760000e-21
250.0,5.430000e-21
255.0,4.220000e-21
260.0,3.160000e-21
265.0,2.290000e-21
270.0,1.610000e-21
275.0,1.800000e-21
280.0,7.280000e-22
285.0,4.710000e-22
290.0,2.400000e-22
295.0,1.880000e-22
300.0,1.240000e-22
305.0,1.010000e-22
310.0,1.350000e-22
315.0,2.740000e-22
320.0,6.260000e-22
325.0,1.410000e-21
330.0,2.990000e-21
335.0,6.020000e-21
340.0,1.140000e-20
345.0,2.050000e-20
350.0,3.480000e-20
355.0,5.630000e-20
360.0,8.650000e-20
365.0,1.270000e-19
370.0,1.780000e-19
375.0,2.390000e-19
380.0,3.070000e-19
385.0,3.790000e-19
390.0,4.510000e-19
395.0,5.180000e-19
400.0,5.740000e-19
405.0,6.160000e-19
410.0,6.420000e-19
415.0,6.510000e-19
420.0,6.770000e-19
425.0,6.080000e-19
430.0,6.010000e-19
435.0,5.710000e-19
440.0,5.400000e-19
445.0,5.120000e-19
450.0,4.870000e-19
455.0,4.670000e-19
460.0,4.510000e-19
465.0,4.380000e-19
470.0,4.280000e-19
475.0,4.170000e-19
480.0,4.030000e-19
485.0,3.860000e-19
490.0,3.660000e-19
495.0,3.430000e-19
500.0,3.180000e-19
