400.0,4.000000e-01
401.0,4.000000e-01
402.0,5.000000e-01
403.0,5.000000e-01
404.0,3.000000e-01
405.0,7.000000e-01
406.0,6.000000e-01
407.0,5.000000e-01
408.0,5.000000e-01
409.0,8.000000e-01
410.0,5.000000e-01
411.0,8.000000e-01
412.0,4.000000e-01
413.0,7.000000e-01
414.0,1.200000e+00
415.0,8.000000e-01
416.0,8.000000e-01
417.0,1.100000e+00
418.0,1.100000e+00
419.0,1.100000e+00
420.0,1.400000e+00
421.0,1.300000e+00
422.0,1.300000e+00
423.0,1.300000e+00
424.0,1.400000e+00
425.0,1.700000e+00
426.0,1.600000e+00
427.0,1.300000e+00
428.0,1.600000e+00
429.0,1.400000e+00
430.0,1.700000e+00
431.0,1.800000e+00
432.0,1.800000e+00
433.0,2.000000e+00
434.0,2.200000e+00
435.0,2.400000e+00
436.0,2.300000e+00
437.0,2.000000e+00
438.0,2.200000e+00
439.0,2.800000e+00
440.0,2.400000e+00
441.0,2.500000e+00
442.0,2.300000e+00
443.0,2.300000e+00
444.0,2.400000e+00
445.0,2.900000e+00
446.0,2.900000e+00
447.0,3.300000e+00
448.0,3.600000e+00
449.0,3.300000e+00
450.0,3.300000e+00
451.0,3.700000e+00
452.0,4.000000e+00
453.0,3.700000e+00
454.0,4.000000e+00
455.0,4.100000e+00
456.0,3.600000e+00
457.0,4.200000e+00
458.0,4.700000e+00
459.0,4.500000e+00
460.0,4.600000e+00
461.0,4.300000e+00
462.0,4.000000e+00
463.0,4.800000e+00
464.0,5.100000e+00
465.0,5.400000e+00
466.0,5.700000e+00
467.0,6.000000e+00
468.0,5.900000e+00
469.0,6.000000e+00
470.0,5.700000e+00
471.0,6.200000e+00
472.0,6.500000e+00
473.0,6.500000e+00
474.0,6.400000e+00
475.0,7.400000e+00
476.0,8.300000e+00
477.0,8.200000e+00
478.0,7.400000e+00
479.0,7.400000e+00
480.0,7.500000e+00
481.0,7.400000e+00
482.0,7.300000e+00
483.0,7.100000e+00
484.0,7.400000e+00
485.0,8.200000e+00
486.0,9.500000e+00
487.0,9.400000e+00
488.0,9.200000e+00
489.0,1.060000e+01
490.0,1.120000e+01
491.0,1.030000e+01
492.0,1.060000e+01
493.0,1.090000e+01
494.0,1.010000e+01
495.0,1.110000e+01
496.0,1.290000e+01
497.0,1.400000e+01
498.0,1.320000e+01
499.0,1.260000e+01
500.0,1.230000e+01
501.0,1.140000e+01
502.0,1.110000e+01
503.0,1.190000e+01
504.0,1.330000e+01
505.0,1.400000e+01
506.0,1.500000e+01
507.0,1.400000e+01
508.0,1.300000e+01
509.0,1.410000e+01
510.0,1.650000e+01
511.0,2.000000e+01
512.0,2.110000e+01
513.0,1.920000e+01
514.0,1.730000e+01
515.0,1.700000e+01
516.0,1.750000e+01
517.0,1.540000e+01
518.0,1.490000e+01
519.0,1.590000e+01
520.0,1.730000e+01
521.0,1.890000e+01
522.0,2.060000e+01
523.0,1.910000e+01
524.0,1.680000e+01
525.0,1.600000e+01
526.0,1.680000e+01
527.0,1.930000e+01
528.0,2.380000e+01
529.0,2.730000e+01
530.0,2.470000e+01
531.0,2.270000e+01
532.0,2.200000e+01
533.0,2.110000e+01
534.0,2.270000e+01
535.0,2.660000e+01
536.0,3.060000e+01
537.0,3.050000e+01
538.0,2.600000e+01
539.0,2.240000e+01
540.0,2.260000e+01
541.0,2.180000e+01
542.0,1.970000e+01
543.0,1.750000e+01
544.0,1.730000e+01
545.0,2.130000e+01
546.0,2.650000e+01
547.0,3.300000e+01
548.0,3.340000e+01
549.0,2.970000e+01
550.0,2.780000e+01
551.0,2.760000e+01
552.0,2.850000e+01
553.0,2.940000e+01
554.0,3.310000e+01
555.0,3.800000e+01
556.0,3.920000e+01
557.0,3.930000e+01
558.0,4.220000e+01
559.0,4.530000e+01
560.0,3.850000e+01
561.0,3.380000e+01
