200.0,2.700000e-18
205.0,2.930000e-18
210.0,3.150000e-18
215.0,3.250000e-18
220.0,3.350000e-18
225.0,2.680000e-18
230.0,2.000000e-18
235.0,1.480000e-18
240.0,9.670000e-19
245.0,7.320000e-19
250.0,4.970000e-19
255.0,3.940000e-19
260.0,2.910000e-19
265.0,2.320000e-19
270.0,1.730000e-19
275.0,1.360000e-19
280.0,9.830000e-20
285.0,7.490000e-20
290.0,5.150000e-20
295.0,3.780000e-20
300.0,2.400000e-20
305.0,1.780000e-20
310.0,1.160000e-20
315.0,8.690000e-21
320.0,5.780000e-21
325.0,4.540000e-21
330.0,3.290000e-21
335.0,2.800000e-21
340.0,2.300000e-21
345.0,2.080000e-21
350.0,1.860000e-21
355.0,1.780000e-21
360.0,1.690000e-21
365.0,1.530000e-21
370.0,1.360000e-21
375.0,1.200000e-21
380.0,1.040000e-21
385.0,9.050000e-22
390.0,7.700000e-22
395.0,6.450000e-22
400.0,5.200000e-22
405.0,4.300000e-22
410.0,3.400000e-22
415.0,2.850000e-22
420.0,2.300000e-22
425.0,1.800000e-22
430.0,1.300000e-22
