200.0,3.000000e-01
201.0,3.000000e-01
202.0,3.000000e-01
203.0,3.000000e-01
204.0,3.000000e-01
205.0,3.000000e-01
206.0,3.000000e-01
207.0,3.000000e-01
208.0,3.000000e-01
209.0,3.000000e-01
210.0,3.000000e-01
211.0,3.000000e-01
212.0,3.000000e-01
213.0,3.000000e-01
214.0,3.000000e-01
215.0,3.000000e-01
216.0,3.000000e-01
217.0,3.000000e-01
218.0,3.000000e-01
219.0,3.000000e-01
220.0,3.000000e-01
221.0,3.000000e-01
222.0,3.000000e-01
223.0,3.000000e-01
224.0,3.000000e-01
225.0,3.000000e-01
226.0,3.000000e-01
227.0,3.000000e-01
228.0,3.000000e-01
229.0,3.000000e-01
230.0,3.000000e-01
231.0,3.000000e-01
232.0,3.000000e-01
233.0,3.000000e-01
234.0,3.000000e-01
235.0,3.000000e-01
236.0,3.000000e-01
237.0,3.000000e-01
238.0,3.000000e-01
239.0,3.000000e-01
240.0,3.000000e-01
241.0,3.000000e-01
242.0,3.000000e-01
243.0,3.000000e-01
244.0,3.000000e-01
245.0,3.000000e-01
246.0,3.000000e-01
247.0,3.000000e-01
248.0,3.000000e-01
249.0,3.000000e-01
250.0,3.000000e-01
251.0,3.000000e-01
252.0,3.000000e-01
253.0,3.000000e-01
254.0,3.000000e-01
255.0,3.000000e-01
256.0,3.000000e-01
257.0,3.000000e-01
258.0,3.000000e-01
259.0,3.000000e-01
260.0,3.000000e-01
261.0,3.000000e-01
262.0,3.000000e-01
263.0,3.000000e-01
264.0,3.000000e-01
265.0,3.000000e-01
266.0,3.000000e-01
267.0,3.000000e-01
268.0,3.000000e-01
269.0,3.000000e-01
270.0,3.000000e-01
271.0,3.000000e-01
272.0,3.000000e-01
273.0,3.000000e-01
274.0,3.000000e-01
275.0,3.000000e-01
276.0,3.000000e-01
277.0,3.000000e-01
278.0,3.000000e-01
279.0,3.000000e-01
280.0,3.000000e-01
281.0,3.000000e-01
282.0,3.000000e-01
283.0,3.000000e-01
284.0,3.000000e-01
285.0,3.000000e-01
286.0,3.000000e-01
287.0,3.000000e-01
288.0,3.000000e-01
289.0,3.000000e-01
290.0,3.000000e-01
291.0,3.000000e-01
292.0,3.000000e-01
293.0,3.000000e-01
294.0,3.000000e-01
295.0,3.000000e-01
296.0,3.000000e-01
297.0,3.000000e-01
298.0,3.000000e-01
299.0,3.000000e-01
300.0,3.000000e-01
301.0,3.000000e-01
302.0,3.000000e-01
303.0,3.000000e-01
304.0,3.000000e-01
305.0,3.000000e-01
306.0,3.000000e-01
307.0,3.000000e-01
308.0,3.000000e-01
309.0,3.000000e-01
310.0,3.000000e-01
311.0,3.000000e-01
312.0,3.000000e-01
313.0,3.000000e-01
314.0,3.000000e-01
315.0,3.000000e-01
316.0,3.000000e-01
317.0,3.000000e-01
318.0,3.000000e-01
319.0,3.000000e-01
320.0,3.000000e-01
321.0,3.000000e-01
322.0,3.000000e-01
323.0,3.000000e-01
324.0,3.000000e-01
325.0,3.000000e-01
326.0,3.000000e-01
327.0,3.000000e-01
328.0,3.000000e-01
329.0,3.000000e-01
330.0,3.000000e-01
331.0,3.000000e-01
332.0,3.000000e-01
333.0,3.000000e-01
334.0,3.000000e-01
335.0,3.000000e-01
336.0,3.000000e-01
337.0,3.000000e-01
338.0,3.000000e-01
339.0,3.000000e-01
340.0,3.000000e-01
341.0,3.000000e-01
342.0,3.000000e-01
343.0,3.000000e-01
344.0,3.000000e-01
345.0,3.000000e-01
346.0,3.000000e-01
347.0,3.000000e-01
348.0,3.000000e-01
349.0,3.000000e-01
350.0,3.000000e-01
351.0,2.940000e-01
352.0,2.880000e-01
353.0,2.820000e-01
354.0,2.760000e-01
355.0,2.700000e-01
356.0,2.640000e-01
357.0,2.580000e-01
358.0,2.520000e-01
359.0,2.460000e-01
360.0,2.400000e-01
361.0,2.340000e-01
362.0,2.280000e-01
363.0,2.220000e-01
364.0,2.160000e-01
365.0,2.100000e-01
366.0,2.040000e-01
367.0,1.980000e-01
368.0,1.920000e-01
369.0,1.860000e-01
370.0,1.800000e-01
371.0,1.740000e-01
372.0,1.680000e-01
373.0,1.620000e-01
374.0,1.560000e-01
375.0,1.500000e-01
376.0,1.440000e-01
377.0,1.380000e-01
378.0,1.320000e-01
379.0,1.260000e-01
380.0,1.200000e-01
381.0,1.140000e-01
382.0,1.080000e-01
383.0,1.020000e-01
384.0,9.600000e-02
385.0,9.000000e-02
386.0,8.400000e-02
387.0,7.800000e-02
388.0,7.200000e-02
389.0,6.600000e-02
390.0,6.000000e-02
391.0,5.400000e-02
392.0,4.800000e-02
393.0,4.200000e-02
394.0,3.600000e-02
395.0,3.000000e-02
396.0,2.400000e-02
397.0,1.800000e-02
398.0,1.200000e-02
399.0,6.000000e-03
400.0,0.000000e+00
